FID;fid_;E;N;ADA_ID;VELOCITY;X;Y;SATELLITE;GEOMETRY;TRACK;FRAME;INIT_DATE;FINAL_DATE;PIXEL_SIZE;SOFTWARE;PAPERS;COHERENCE;Lon_ETRS89;Lat_ETRS89;MEAN_VLOS;Lon_WGS84;Lat_WGS84;PS_ID;DESC_UNIT;GeoUnif;Masas_subt;aguas_supf;emb_aux;red_trans;Moves;SubsEsp;QAFI_trace;QAFI_vecto;CODE_18;pendientes;Subsidence;Proceso
1707;3067;562276,623831999953836;4131111,705469999928027;22;-0,377200000000000;-2,297080000000000;37,324579999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562276,623831999953836;4131111,705469999928027;-0,377200000000000;-2,297000000000000;37,324579999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.32458;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;14,042240000000000;3;Antro_Mineria
1708;3068;562277,308819000027142;4131019,623970000073314;22;-0,226300000000000;-2,297080000000000;37,323749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562277,308819000027142;4131019,623970000073314;-0,226300000000000;-2,297000000000000;37,323749999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.32375;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;21,470759999999999;3;Antro_Mineria
1709;3069;562277,308819000027142;4131019,623970000073314;22;-0,114900000000000;-2,297080000000000;37,323749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562277,308819000027142;4131019,623970000073314;-0,114900000000000;-2,297000000000000;37,323749999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.32375;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;21,470759999999999;3;Antro_Mineria
1710;3072;562280,056886999984272;4130650,188680000137538;20;-0,112400000000000;-2,297080000000000;37,320419999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562280,056886999984272;4130650,188680000137538;-0,112400000000000;-2,297000000000000;37,320419999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.32042;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;17,545089999999998;3;Antro_Mineria
1711;3073;562280,750059999991208;4130556,997829999774694;20;-0,126400000000000;-2,297080000000000;37,319580000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562280,750059999991208;4130556,997829999774694;-0,126400000000000;-2,297000000000000;37,319580000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31958;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;15,310990000000000;3;Antro_Mineria
1712;3074;562281,434968000045046;4130464,916410000063479;20;-2,189900000000000;-2,297080000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562281,434968000045046;4130464,916410000063479;-2,189900000000000;-2,297000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;21,919239999999999;3;Antro_Mineria
1713;3075;562281,434968000045046;4130464,916410000063479;20;-0,595700000000000;-2,297080000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562281,434968000045046;4130464,916410000063479;-0,595700000000000;-2,297000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;21,919239999999999;3;Antro_Mineria
1714;3076;562282,119862999999896;4130372,834999999962747;20;-0,275400000000000;-2,297080000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562282,119862999999896;4130372,834999999962747;-0,275400000000000;-2,297000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31792;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,251420000000000;3;Antro_Mineria
1715;3077;562282,119862999999896;4130372,834999999962747;20;-0,922000000000000;-2,297080000000000;37,317920000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562282,119862999999896;4130372,834999999962747;-0,922000000000000;-2,297000000000000;37,317920000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31792;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,251420000000000;3;Antro_Mineria
1716;3078;562282,812996000051498;4130279,644189999904484;20;-1,094900000000000;-2,297080000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562282,812996000051498;4130279,644189999904484;-1,094900000000000;-2,297000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31708;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;25,081099999999999;3;Antro_Mineria
1717;3079;562282,812996000051498;4130279,644189999904484;20;-0,789200000000000;-2,297080000000000;37,317079999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562282,812996000051498;4130279,644189999904484;-0,789200000000000;-2,297000000000000;37,317079999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31708;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;25,081099999999999;3;Antro_Mineria
1718;3080;562283,497865000041202;4130187,562799999956042;20;-0,708400000000000;-2,297080000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562283,497865000041202;4130187,562799999956042;-0,708400000000000;-2,297000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31625;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;26,073180000000001;3;Antro_Mineria
1719;3081;562283,497865000041202;4130187,562799999956042;20;-0,734400000000000;-2,297080000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562283,497865000041202;4130187,562799999956042;-0,734400000000000;-2,297000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31625;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;26,073180000000001;3;Antro_Mineria
1720;3082;562283,497865000041202;4130187,562799999956042;20;-0,724400000000000;-2,297080000000000;37,316249999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562283,497865000041202;4130187,562799999956042;-0,724400000000000;-2,297000000000000;37,316249999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31625;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;26,073180000000001;3;Antro_Mineria
1721;3083;562284,182720000040717;4130095,481430000159889;21;-0,518700000000000;-2,297080000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562284,182720000040717;4130095,481430000159889;-0,518700000000000;-2,297000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31542;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;31,718460000000000;3;Antro_Mineria
1722;3084;562284,182720000040717;4130095,481430000159889;21;-0,779700000000000;-2,297080000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562284,182720000040717;4130095,481430000159889;-0,779700000000000;-2,297000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31542;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;31,718460000000000;3;Antro_Mineria
1723;3085;562284,182720000040717;4130095,481430000159889;21;-0,536100000000000;-2,297080000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562284,182720000040717;4130095,481430000159889;-0,536100000000000;-2,297000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31542;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;31,718460000000000;3;Antro_Mineria
1724;3086;562284,875813000020571;4130002,290659999940544;21;-0,900900000000000;-2,297080000000000;37,314579999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562284,875813000020571;4130002,290659999940544;-0,900900000000000;-2,297000000000000;37,314579999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31458;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,696179999999998;3;Antro_Mineria
1725;3087;562284,875813000020571;4130002,290659999940544;21;-0,772700000000000;-2,297080000000000;37,314579999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562284,875813000020571;4130002,290659999940544;-0,772700000000000;-2,297000000000000;37,314579999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31458;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;49,696179999999998;3;Antro_Mineria
1726;3088;562285,560642000054941;4129910,209309999831021;21;-1,241200000000000;-2,297080000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562285,560642000054941;4129910,209309999831021;-1,241200000000000;-2,297000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31375;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,563910000000000;3;Antro_Mineria
1727;3089;562286,245457999990322;4129818,127969999797642;21;-0,656600000000000;-2,297080000000000;37,312919999999998;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562286,245457999990322;4129818,127969999797642;-0,656600000000000;-2,297000000000000;37,312919999999998;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31292;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,454030000000003;3;Antro_Mineria
1728;3090;562286,938512000022456;4129724,937239999882877;21;-1,234700000000000;-2,297080000000000;37,312080000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562286,938512000022456;4129724,937239999882877;-1,234700000000000;-2,297000000000000;37,312080000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31208;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;40,840699999999998;3;Antro_Mineria
1729;3091;562286,938512000022456;4129724,937239999882877;21;-1,221600000000000;-2,297080000000000;37,312080000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562286,938512000022456;4129724,937239999882877;-1,221600000000000;-2,297000000000000;37,312080000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31208;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;40,840699999999998;3;Antro_Mineria
1730;3092;562287,623300999985076;4129632,855930000077933;21;-0,789200000000000;-2,297080000000000;37,311250000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562287,623300999985076;4129632,855930000077933;-0,789200000000000;-2,297000000000000;37,311250000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.297_37.31125;Micaesquistos grafitosos y cuarcitas. Localmente rocas carbonatadas y calcoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;39,683830000000000;3;Antro_Mineria
1731;3093;562348,780460000038147;4131297,525299999862909;22;0,077200000000000;-2,296250000000000;37,326250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562348,780460000038147;4131297,525299999862909;0,077200000000000;-2,296000000000000;37,326250000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32625;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;11,785520000000000;3;Antro_Mineria
1732;3094;562348,780460000038147;4131297,525299999862909;22;0,055800000000000;-2,296250000000000;37,326250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562348,780460000038147;4131297,525299999862909;0,055800000000000;-2,296000000000000;37,326250000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32625;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;11,785520000000000;3;Antro_Mineria
1733;3095;562348,780460000038147;4131297,525299999862909;22;0,055500000000000;-2,296250000000000;37,326250000000002;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562348,780460000038147;4131297,525299999862909;0,055500000000000;-2,296000000000000;37,326250000000002;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32625;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;11,785520000000000;3;Antro_Mineria
1734;3096;562349,466281999950297;4131205,443769999779761;22;-0,519300000000000;-2,296250000000000;37,325420000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562349,466281999950297;4131205,443769999779761;-0,519300000000000;-2,296000000000000;37,325420000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32542;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;16,996200000000002;3;Antro_Mineria
1735;3097;562350,160354000050575;4131112,252830000128597;22;-1,762100000000000;-2,296250000000000;37,324579999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562350,160354000050575;4131112,252830000128597;-1,762100000000000;-2,296000000000000;37,324579999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32458;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;323;19,953430000000001;3;Antro_Mineria
1736;3098;562350,846149999997579;4131020,171329999808222;22;-0,418300000000000;-2,296250000000000;37,323749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562350,846149999997579;4131020,171329999808222;-0,418300000000000;-2,296000000000000;37,323749999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32375;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;3,454710000000000;3;Antro_Mineria
1737;3099;562350,846149999997579;4131020,171329999808222;22;-0,022400000000000;-2,296250000000000;37,323749999999997;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562350,846149999997579;4131020,171329999808222;-0,022400000000000;-2,296000000000000;37,323749999999997;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32375;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;3,454710000000000;3;Antro_Mineria
1738;3100;562351,531932999962009;4130928,089840000029653;22;-0,925300000000000;-2,296250000000000;37,322920000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562351,531932999962009;4130928,089840000029653;-0,925300000000000;-2,296000000000000;37,322920000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32292;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,600200000000001;3;Antro_Mineria
1739;3101;562351,531932999962009;4130928,089840000029653;22;-0,155300000000000;-2,296250000000000;37,322920000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562351,531932999962009;4130928,089840000029653;-0,155300000000000;-2,296000000000000;37,322920000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32292;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;18,600200000000001;3;Antro_Mineria
1740;3102;562352,225964999990538;4130834,898940000217408;22;0,171000000000000;-2,296250000000000;37,322080000000000;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562352,225964999990538;4130834,898940000217408;0,171000000000000;-2,296000000000000;37,322080000000000;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.32208;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;2,782800000000000;3;Antro_Mineria
1741;3104;562354,977172999992035;4130465,463740000035614;20;-0,000800000000000;-2,296250000000000;37,318750000000001;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562354,977172999992035;4130465,463740000035614;-0,000800000000000;-2,296000000000000;37,318750000000001;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31875;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;44,209479999999999;3;Antro_Mineria
1742;3109;562357,728169000009075;4130096,028739999979734;21;-0,562300000000000;-2,296250000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562357,728169000009075;4130096,028739999979734;-0,562300000000000;-2,296000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31542;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;4,246920000000000;3;Antro_Mineria
1743;3110;562357,728169000009075;4130096,028739999979734;21;-0,253700000000000;-2,296250000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562357,728169000009075;4130096,028739999979734;-0,253700000000000;-2,296000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31542;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;4,246920000000000;3;Antro_Mineria
1744;3111;562357,728169000009075;4130096,028739999979734;21;-0,585800000000000;-2,296250000000000;37,315420000000003;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562357,728169000009075;4130096,028739999979734;-0,585800000000000;-2,296000000000000;37,315420000000003;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31542;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;4,246920000000000;3;Antro_Mineria
1745;3112;562358,422081000055186;4130002,837960000149906;21;-1,089900000000000;-2,296250000000000;37,314579999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562358,422081000055186;4130002,837960000149906;-1,089900000000000;-2,296000000000000;37,314579999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31458;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;37,123680000000000;3;Antro_Mineria
1746;3113;562358,422081000055186;4130002,837960000149906;21;-0,803400000000000;-2,296250000000000;37,314579999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562358,422081000055186;4130002,837960000149906;-0,803400000000000;-2,296000000000000;37,314579999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31458;Mármoles. Localmente esquistos y yesos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;37,123680000000000;3;Antro_Mineria
1747;3114;562359,107718999963254;4129910,756610000040382;21;-1,504500000000000;-2,296250000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562359,107718999963254;4129910,756610000040382;-1,504500000000000;-2,296000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31375;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;50,477760000000004;3;Antro_Mineria
1748;3115;562359,107718999963254;4129910,756610000040382;21;-1,058500000000000;-2,296250000000000;37,313749999999999;S1;DESC;8; ;20150227;20210607;90;P-SBAS; ;0,700000000000000;562359,107718999963254;4129910,756610000040382;-1,058500000000000;-2,296000000000000;37,313749999999999;S1_DESC_SPA_MURC_20150227_20210607_-2.296_37.31375;Micaesquistos con feldespatos y anfíbol de colores claros. Intercalaciones de cuarcitas y cuarzoesquistos;Metamorphic Rocks;1; ; ;0; ; ;1;1;131;50,477760000000004;3;Antro_Mineria
